NameToDisplay,Size,Brand,Marketing Group,Category,Stock(Unit1),SaleRate,MRP,Sale Rate Value,'Product',Stock(Unit2),Stock,StockUnit,Unit1,Unit2,Stock Value,IsVirtual,Status,ProdConv1,SellLoose,StockLocation,Rate
RenuOswal Kiara ,L,Renuoswal,GIRLS WOOLEN,Woolen-Blouse<,3,945,1045,2835,Kiara,3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RenuOswal mili ,M,Renuoswal,GIRLS WOOLEN,Woolen-Blouse<,2,895,895,1790,mili,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RenuOswal mili ,XXL,Renuoswal,GIRLS WOOLEN,Woolen-Blouse<,1,895,895,895,mili,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RenuOswal Nargis ,XXL,Renuoswal,GIRLS WOOLEN,Woolen-Blouse<,3,1095,1215,3285,Nargis,3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RenuOswal Nargis ,XL,Renuoswal,GIRLS WOOLEN,Woolen-Blouse<,4,1035,1145,4140,Nargis,4,4,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RenuOswal Nargis ,L,Renuoswal,GIRLS WOOLEN,Woolen-Blouse<,2,1035,1145,2070,Nargis,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RenuOswal Parry ,L,Renuoswal,GIRLS WOOLEN,Woolen-Blouse<,3,945,1045,2835,Parry,3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RenuOswal Parry ,XXL,Renuoswal,GIRLS WOOLEN,Woolen-Blouse<,2,995,1105,1990,Parry,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RenuOswal Parry ,XL,Renuoswal,GIRLS WOOLEN,Woolen-Blouse<,2,945,1045,1890,Parry,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RenuOswal Parry ,M,Renuoswal,GIRLS WOOLEN,Woolen-Blouse<,3,945,1045,2835,Parry,3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RenuOswal Surbhi ,L,Renuoswal,GIRLS WOOLEN,Woolen-Blouse<,3,895,995,2685,Surbhi,3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RenuOswal Surbhi ,XL,Renuoswal,GIRLS WOOLEN,Woolen-Blouse<,1,895,995,895,Surbhi,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Renz B8100 ,44,Renz,GENTS WEAR,Boxer,1,335,335,335,B8100,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Require 2225,16,Require,BABA KIDS WEAR,JEANS<,1,360,360,360,2225,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Require 5856 ,28,Require,BABA KIDS WEAR,JEANS,1,515,515,515,5856,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Require 643 ,2,Require,BABA KIDS WEAR,Shorts-Denim <,1,300,300,300,643,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Require 672 ,6,Require,BABA KIDS WEAR,Shorts-Denim <,1,335,335,335,672,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Require 675 ,1,Require,BABA KIDS WEAR,Shorts-Denim <,1,330,330,330,675,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rescue Miller ,36,Rescue,GENTS WEAR,Jeans<>,1,1720,1720,1720,Miller ,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rescue Miller ,40,Rescue,GENTS WEAR,Jeans<>,1,1720,1720,1720,Miller ,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rescue Miller ,32,Rescue,GENTS WEAR,Jeans<>,1,1720,1720,1720,Miller ,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rescue Neymer ,32,Rescue,GENTS WEAR,Jeans<>,1,1630,1630,1630,Neymer,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rescue Neymer ,36,Rescue,GENTS WEAR,Jeans<>,2,1630,1630,3260,Neymer,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rescue Neymer ,40,Rescue,GENTS WEAR,Jeans<>,2,1630,1630,3260,Neymer,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rescue Neymer ,38,Rescue,GENTS WEAR,Jeans<>,1,1630,1630,1630,Neymer,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RibRows Rnv(dc) ,26,Ribrows,Baba Woolen Wear,SKIVI<,17,350,400,5950,Rnv(dc),17,17,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RibRows Rnv(dc) ,32,Ribrows,Baba Woolen Wear,SKIVI<,7,415,415,2905,Rnv(dc),7,7,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RibRows Rnv(dc) ,32,Ribrows,Baba Woolen Wear,SKIVI<,12,415,465,4980,Rnv(dc),12,12,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RibRows Rnv(dc) ,20,Ribrows,Baba Woolen Wear,SKIVI<,10,285,335,2850,Rnv(dc),10,10,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RibRows Rnv(dc) ,36,Ribrows,Baba Woolen Wear,SKIVI<,6,435,485,2610,Rnv(dc),6,6,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RibRows Rnv(dc) ,22,Ribrows,Baba Woolen Wear,SKIVI<,3,295,295,885,Rnv(dc),3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RibRows Rnv(dc) ,36,Ribrows,Baba Woolen Wear,SKIVI<,1,435,435,435,Rnv(dc),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RibRows Rnv(dc) ,28,Ribrows,Baba Woolen Wear,SKIVI<,16,360,410,5760,Rnv(dc),16,16,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RibRows Rnv(dc) ,24,Ribrows,Baba Woolen Wear,SKIVI<,17,305,355,5185,Rnv(dc),17,17,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RibRows Rnv(dc) ,30,Ribrows,Baba Woolen Wear,SKIVI<,19,370,420,7030,Rnv(dc),19,19,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RibRows Rnv(dc) ,34,Ribrows,Baba Woolen Wear,SKIVI<,5,425,425,2125,Rnv(dc),5,5,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RibRows Rnv(dc) ,34,Ribrows,Baba Woolen Wear,SKIVI<,12,425,475,5100,Rnv(dc),12,12,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RibRows Rnv(dc) ,22,Ribrows,Baba Woolen Wear,SKIVI<,16,295,345,4720,Rnv(dc),16,16,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Ricado 10093 ,34,Ricado,GENTS WEAR,JEANS,1,795,1249,795,10093,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Ricado 10093 ,32,Ricado,GENTS WEAR,JEANS,1,795,1249,795,10093,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Ricado 10118 ,34,Ricado,GENTS WEAR,JEANS,1,795,1259,795,10118,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Ricado 825/5 ,34,Ricado,GENTS WEAR,JEANS,1,845,1245,845,825/5,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Richie 844(DC) ,1,Richie,GIRLS KIDS WEAR,T.P.H-Pant,1,225,225,225,844(DC),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Richie 936(GH) ,1,Richie,GIRLS KIDS WEAR,TOP SKIRT <,1,225,225,225,936(GH),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Richiesta 178 ,40,Richiesta,GENTS WEAR,Kurta Pajama >,1,1700,1700,1700,178,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Richiesta 682 ,44,Richiesta,GENTS WEAR,Kurta Pajama >,1,1900,1900,1900,682,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Richiesta 682 ,38,Richiesta,GENTS WEAR,Kurta Pajama >,1,1900,1900,1900,682,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Richiesta 682 ,40,Richiesta,GENTS WEAR,Kurta Pajama >,1,1900,1900,1900,682,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Richiesta 780 ,38,Richiesta,GENTS WEAR,Kurta Pajama < >,1,1350,1350,1350,780,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Richiesta 780 ,42,Richiesta,GENTS WEAR,Kurta Pajama < >,1,1350,1350,1350,780,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Richiesta 780 ,36,Richiesta,GENTS WEAR,Kurta Pajama < >,1,1350,1350,1350,780,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Richiesta 780 ,40,Richiesta,GENTS WEAR,Kurta Pajama < >,2,1350,1350,2700,780,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RichLook 2625(ad) ,36,Richlook,GIRLS KIDS WEAR,Frock-Long <>,1,1675,1675,1675,2625(ad),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Richman kid's ,26,Richman,BABA KIDS WEAR,Kurta Pajama<,1,450,450,450,kid's,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Richman kid's ,30,Richman,BABA KIDS WEAR,Kurta Pajama<,1,490,490,490,kid's,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rio-Grand 2183 ,32,Rio-grand,GENTS WEAR,Jeans >,1,2099,2099,2099,2183,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rio-Grand 2183 ,38,Rio-grand,GENTS WEAR,Jeans >,1,2099,2099,2099,2183,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rio-Grand 2183 ,36,Rio-grand,GENTS WEAR,Jeans >,1,2099,2099,2099,2183,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rio-Grand 2214 ,36,Rio-grand,GENTS WEAR,Jeans >,1,1649,1649,1649,2214,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rio-Grand 2254 ,42,Rio-grand,GENTS WEAR,Jeans >,1,1899,1899,1899,2254,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rio-Grand DNM-2138 ,42,Rio-grand,GENTS WEAR,Jeans >,1,2099,2099,2099,DNM-2138,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rio-Grand DNM-2183 ,36,Rio-grand,GENTS WEAR,Jeans >,1,1749,1749,1749,DNM-2183,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rio-Grand DNM-2183 ,32,Rio-grand,GENTS WEAR,Jeans >,2,1899,1899,3798,DNM-2183,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rio-Grand DNM-2189 ,34,Rio-grand,GENTS WEAR,Jeans >,1,1999,1999,1999,DNM-2189,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rio-Grand DNM-2189 ,36,Rio-grand,GENTS WEAR,Jeans >,1,1999,1999,1999,DNM-2189,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rio-Grand DNM-2189 ,30,Rio-grand,GENTS WEAR,Jeans >,2,1999,1999,3998,DNM-2189,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rio-Grand DNM-2190 ,36,Rio-grand,GENTS WEAR,Jeans >,1,1899,1899,1899,DNM-2190,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rio-Grand DNM-2190 ,38,Rio-grand,GENTS WEAR,Jeans >,1,1899,1899,1899,DNM-2190,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rio-Grand DNM-2216 ,38,Rio-grand,GENTS WEAR,Jeans >,1,1699,1699,1699,DNM-2216,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rio-Grand DNM-2216 ,36,Rio-grand,GENTS WEAR,Jeans >,1,1699,1699,1699,DNM-2216,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rio-Grand DNM-2216 ,40,Rio-grand,GENTS WEAR,Jeans >,1,1699,1699,1699,DNM-2216,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rio-Grand DNM-2217 ,36,Rio-grand,GENTS WEAR,Jeans >,1,1699,1699,1699,DNM-2217,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rio-Grand DNM-2217 ,34,Rio-grand,GENTS WEAR,Jeans >,1,1699,1699,1699,DNM-2217,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rio-Grand Icon-04 ,34,Rio-grand,GENTS WEAR,Jeans >,1,2199,2199,2199,Icon-04,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rio-Grand Icon-04 ,36,Rio-grand,GENTS WEAR,Jeans >,1,2199,2199,2199,Icon-04,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rio-Grand Icon-08 ,32,Rio-grand,GENTS WEAR,Jeans >,1,2299,2299,2299,Icon-08,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rio-Grand Icon-08 ,34,Rio-grand,GENTS WEAR,Jeans >,2,2299,2299,4598,Icon-08,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rio-Grand Laffer-23-A ,38,Rio-grand,GENTS WEAR,Jeans >,2,2199,2199,4398,Laffer-23-A,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rio-Grand Laffer-24 ,36,Rio-grand,GENTS WEAR,Jeans >,2,1999,1999,3998,Laffer-24,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rio-Grand Laffer-24 ,32,Rio-grand,GENTS WEAR,Jeans >,1,1999,1999,1999,Laffer-24,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rio-Grand Laffer-46 ,28,Rio-grand,GENTS WEAR,Jeans >,1,2099,2099,2099,Laffer-46,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rio-Grand Laffer-56 ,38,Rio-grand,GENTS WEAR,Jeans >,1,2199,2199,2199,Laffer-56,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rio-Grand Laffer-56 ,32,Rio-grand,GENTS WEAR,Jeans >,1,2199,2199,2199,Laffer-56,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rio-Grand Laffer-60 ,30,Rio-grand,GENTS WEAR,Jeans >,1,2199,2199,2199,Laffer-60,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rio-Grand Laffer-62 ,32,Rio-grand,GENTS WEAR,Jeans >,1,1999,1999,1999,Laffer-62,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rio-Grand Laffer-62 ,36,Rio-grand,GENTS WEAR,Jeans >,1,1999,1999,1999,Laffer-62,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rio-Grand Laffer-67 ,30,Rio-grand,GENTS WEAR,Jeans >,1,2199,2199,2199,Laffer-67,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rio-Grand Laffer-67 ,36,Rio-grand,GENTS WEAR,Jeans >,1,2199,2199,2199,Laffer-67,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rio-Grand Magic-08 ,34,Rio-grand,GENTS WEAR,Jeans >,1,2099,2099,2099,Magic-08,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rio-Grand Omega ,40,Rio-grand,GENTS WEAR,Jeans >,2,1749,1749,3498,Omega,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rishika 1549(VH),36,Rishika,GIRLS KIDS WEAR,LEGGY SET<>,1,1105,1105,1105,1549(VH),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RoamingKids 11032 ,3,Roamingkids,BABA KIDS WEAR,Blazer Set<>,1,1995,2370,1995,11032,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RoamingKids 11035 ,1,Roamingkids,BABA KIDS WEAR,Blazer Set<>,1,1895,2330,1895,11035,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RoamingKids 11035 ,2,Roamingkids,BABA KIDS WEAR,Blazer Set<>,1,1895,2350,1895,11035,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RoamingKids 11037 ,5,Roamingkids,BABA KIDS WEAR,Blazer Set<>,1,1895,2410,1895,11037,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RoamingKids 11037 ,2,Roamingkids,BABA KIDS WEAR,Blazer Set<>,1,1795,2350,1795,11037,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RoamingKids 3004 ,3,Roamingkids,BABA KIDS WEAR,K.P.+Dhoti,1,1020,1020,1020,3004,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RoamingKids 3004 ,4,Roamingkids,BABA KIDS WEAR,K.P.+Dhoti,1,1040,1040,1040,3004,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RoamingKids 3004 ,1,Roamingkids,BABA KIDS WEAR,K.P.+Dhoti,3,980,980,2940,3004,3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RoamingKids 3004 ,0,Roamingkids,BABA KIDS WEAR,K.P.+Dhoti,1,960,960,960,3004,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RoamingKids 3050 ,4,Roamingkids,BABA KIDS WEAR,K.P.+Dhoti,1,1040,1040,1040,3050,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RoamingKids 3050 ,1,Roamingkids,BABA KIDS WEAR,K.P.+Dhoti,1,980,980,980,3050,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RoamingKids 3050 ,0,Roamingkids,BABA KIDS WEAR,K.P.+Dhoti,1,960,960,960,3050,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RoamingKids 3050 ,8,Roamingkids,BABA KIDS WEAR,K.P.+Dhoti,1,1120,1120,1120,3050,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RoamingKids 3050 ,14,Roamingkids,BABA KIDS WEAR,K.P.+Dhoti,1,1320,1320,1320,3050,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RoamingKids 3051 ,1,Roamingkids,BABA KIDS WEAR,K.P.+Dhoti,1,1000,1000,1000,3051,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RoamingKids 3051 ,2,Roamingkids,BABA KIDS WEAR,K.P.+Dhoti,1,1020,1020,1020,3051,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RoamingKids 9666 ,1,Roamingkids,BABA KIDS WEAR,Peshwari >,1,2190,2190,2190,9666,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RoamingKids 9666 ,0,Roamingkids,BABA KIDS WEAR,Peshwari >,1,2170,2170,2170,9666,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RoamingKids 9666 ,5,Roamingkids,BABA KIDS WEAR,Peshwari >,1,2270,2270,2270,9666,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RoamingKids 9796 ,2,Roamingkids,BABA KIDS WEAR,Dhoti-Set<>,1,1200,1200,1200,9796,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
RoamingKids 9796 ,0,Roamingkids,BABA KIDS WEAR,Dhoti-Set<>,1,1160,1160,1160,9796,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rodex 4000(Lax) ,32,Rodex,GIRLS WEAR,JEANS<,1,565,565,565,4000(Lax),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rolf Club 4051(PK) 22/24/26,22,Rolf club,Baby Woolen Wear,Woolen Suit<,1,605,605,605,4051(PK),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rollistear 15362 ,40,Rollistear,GENTS WOOLEN ,SuedeP/O<>,1,1299,1399,1299,15362,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rollistear 15362 ,44,Rollistear,GENTS WOOLEN ,SuedeP/O<>,1,1299,1399,1299,15362,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rollistear 15362 ,42,Rollistear,GENTS WOOLEN ,SuedeP/O<>,2,1299,1399,2598,15362,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rollistear 15362 ,38,Rollistear,GENTS WOOLEN ,SuedeP/O<>,1,1299,1399,1299,15362,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rollistear 15363 ,44,Rollistear,GENTS WOOLEN ,SuedeP/O<>,2,1199,1299,2398,15363,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rollistear 15363 ,38,Rollistear,GENTS WOOLEN ,SuedeP/O<>,1,1199,1299,1199,15363,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rollistear 15363 ,40,Rollistear,GENTS WOOLEN ,SuedeP/O<>,2,1199,1299,2398,15363,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rollistear 15363 ,42,Rollistear,GENTS WOOLEN ,SuedeP/O<>,3,1199,1299,3597,15363,3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rollistear 15372 ,44,Rollistear,GENTS WOOLEN ,SuedeP/O<>,1,1299,1399,1299,15372,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rollistear 15372 ,40,Rollistear,GENTS WOOLEN ,SuedeP/O<>,2,1299,1399,2598,15372,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rollistear 15372 ,38,Rollistear,GENTS WOOLEN ,SuedeP/O<>,2,1299,1399,2598,15372,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rollistear 15372 ,42,Rollistear,GENTS WOOLEN ,SuedeP/O<>,1,1299,1399,1299,15372,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rollistear 15483 ,38,Rollistear,GENTS WOOLEN ,SuedeP/O<>,2,1699,1799,3398,15483,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rollistear 15483 ,40,Rollistear,GENTS WOOLEN ,SuedeP/O<>,2,1699,1799,3398,15483,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rollistear 15483 ,42,Rollistear,GENTS WOOLEN ,SuedeP/O<>,3,1699,1799,5097,15483,3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rollistear 15483 ,44,Rollistear,GENTS WOOLEN ,SuedeP/O<>,1,1699,1799,1699,15483,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rollistear 15492 ,38,Rollistear,GENTS WOOLEN ,SuedeP/O<>,2,1649,1749,3298,15492,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rollistear 15492 ,42,Rollistear,GENTS WOOLEN ,SuedeP/O<>,2,1649,1749,3298,15492,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rollistear 15492 ,40,Rollistear,GENTS WOOLEN ,SuedeP/O<>,2,1649,1749,3298,15492,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rollistear 15492 ,44,Rollistear,GENTS WOOLEN ,SuedeP/O<>,2,1649,1749,3298,15492,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rollistear 15534 ,40,Rollistear,GENTS WOOLEN ,SuedeP/O<>,2,1399,1499,2798,15534,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rollistear 15534 ,44,Rollistear,GENTS WOOLEN ,SuedeP/O<>,1,1399,1499,1399,15534,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rollistear 15534 ,38,Rollistear,GENTS WOOLEN ,SuedeP/O<>,2,1399,1499,2798,15534,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rollistear 16007 ,46,Rollistear,GENTS WOOLEN ,SuedeP/O<>,1,1149,1249,1149,16007,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rollistear 16007 ,40,Rollistear,GENTS WOOLEN ,SuedeP/O<>,2,1099,1199,2198,16007,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rollistear 16007 ,42,Rollistear,GENTS WOOLEN ,SuedeP/O<>,2,1099,1199,2198,16007,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rollistear 16007 ,44,Rollistear,GENTS WOOLEN ,SuedeP/O<>,1,1099,1199,1099,16007,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rollistear 16007 ,48,Rollistear,GENTS WOOLEN ,SuedeP/O<>,1,1149,1249,1149,16007,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rollistear 16007 ,38,Rollistear,GENTS WOOLEN ,SuedeP/O<>,1,1099,1199,1099,16007,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rollistear 50136 ,44,Rollistear,GENTS WOOLEN ,SuedeP/O<>,2,1149,1249,2298,50136,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Rollistear 50136 ,40,Rollistear,GENTS WOOLEN ,SuedeP/O<>,2,1149,1249,2298,50136,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Romantic 1415(k) ,20,Romantic,GIRLS KIDS WEAR,Lancha<>,1,1185,1185,1185,1415(k),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Romantic 376 ,20,Romantic,GIRLS KIDS WEAR,SALWAR SUIT,1,675,675,675,376,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Romantic 380,18,Romantic,GIRLS KIDS WEAR,LEGGY SET<,1,770,770,770,380,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
